ZipCode	Population	PersonsPerHousehold	AverageHouseValue	IncomePerHousehold	State	City	CountyName	popden	electricity (kWh)	Nat. Gas (cu.ft.)	FUELOIL (gallons)	Vehicle miles traveled	Transport (tCO2e/yr)	Housing (tCO2e/yr)	Food (tCO2e/yr)	Goods (tCO2e/yr)	Services (tCO2e/yr)	Total Household Carbon Footprint (tCO2e/yr)	HouseholdsPerZipCode	Total Zip Code Carbon Footprint (tCO2e/yr)
8202	2234	2.05	431300	56932	NJ	AVALON	CAPE MAY	399.3877961	10733.03473	62742.06544	12.40890187	12508	10.0959141	13.09029803	6.15	5.951665025	7.029354641	42.3172318	5422	229444.0308
8203	12594	2.3	144400	44639	NJ	BRIGANTINE	ATLANTIC	1573.064303	8918.685291	53811.37854	26.05934545	14135	10.52766138	11.30466712	6.9	5.256562351	5.978936352	39.9678272	9304	371860.6643
8204	18831	2.35	121400	40766	NJ	CAPE MAY	CAPE MAY	789.881033	9224.598545	52093.47801	63.59475472	14069	10.31872568	11.87197047	7.05	5.02258396	5.645818266	39.90909838	11882	474199.9069
8210	14498	2.74	131100	50250	NJ	CAPE MAY COURT HOUSE	CAPE MAY	199.9088952	10664.19692	42029.42934	131.5201414	21840	15.38731452	12.94479104	8.22	5.762792198	6.485834846	48.8007326	5804	283239.452
8212	241	1.81	301400	55313	NJ	CAPE MAY POINT	CAPE MAY	819.4157328	7854.19709	21483.48424	273.8809328	12556	10.12226853	11.97932799	5.43	5.762099943	6.87677578	40.17047224	501	20125.40659
8215	12511	2.68	99600	44420	NJ	EGG HARBOR CITY	ATLANTIC	137.5197446	9477.883717	39220.09563	315.0983901	23393	16.11549161	14.30433044	8.04	5.374768579	5.979191842	49.81378247	4885	243340.3274
8217	219	2.8	112500	41761	NJ	ELWOOD	ATLANTIC	903.1560975	8374.581431	44834.96248	273.6771019	18295	13.05338689	13.19513095	8.4	4.957696698	5.713242059	45.3194566	71	3217.681419
8221	7172	2.65	165100	60000	NJ	LINWOOD	ATLANTIC	1873.471209	12025.79911	71015.68061	108.7062677	24241	17.28171968	15.5436605	7.95	6.359213582	7.325510288	54.46010406	2751	149819.7463
8223	4384	2.72	167300	51272	NJ	MARMORA	CAPE MAY	325.6622201	9686.068028	33398.39292	177.9038012	21122	14.9766738	12.47168331	8.16	5.84260334	6.57636208	48.02732253	2327	111759.5795
8224	543	2.66	98600	47813	NJ	NEW GRETNA	BURLINGTON	120.2379249	10047.7573	20920.79752	483.9892698	26431	18.05130968	15.59409366	7.98	5.688776891	6.286861768	53.601042	223	11953.03237
8225	7773	2.66	128100	56858	NJ	NORTHFIELD	ATLANTIC	1082.193223	11682.74771	71043.89363	121.8765653	22954	16.35465267	15.40693532	7.98	6.168521092	7.055138556	52.96524764	2997	158736.8472
8226	15378	2.02	224700	44158	NJ	OCEAN CITY	CAPE MAY	2222.802005	8423.001494	51456.0187	49.20564317	11559	8.997496902	11.2688263	6.06	5.125650967	5.922770787	37.37474496	20298	758632.5731
8230	5589	2.89	159700	65857	NJ	OCEAN VIEW	CAPE MAY	272.6817127	12717.68614	59631.8866	84.32255179	28951	20.3354542	14.8582887	8.67	6.845471137	7.848507561	58.5577216	1976	115710.0579
8232	17907	2.93	86700	37370	NJ	PLEASANTVILLE	ATLANTIC	3011.873918	9213.360902	60674.17431	154.0115168	14478	10.27665139	13.44457982	8.79	5.015763663	5.382537069	42.90953194	6559	281443.62
8234	30058	2.75	131400	52618	NJ	EGG HARBOR TOWNSHIP	ATLANTIC	498.6360253	10409.39544	52259.20207	135.4221996	22643	15.96714639	13.43864995	8.25	5.928887449	6.692853725	50.27753751	11658	586135.5323
8241	1031	2.82	155700	65833	NJ	PORT REPUBLIC	ATLANTIC	132.5402345	10836.29757	22600.68564	422.182198	30565	21.35368469	15.56915834	8.46	6.80819074	7.841238773	60.03227255	387	23232.48948
8242	2918	2.4	108000	29891	NJ	RIO GRANDE	CAPE MAY	400.3088332	8546.976763	49306.05315	40.65080808	16558	11.3674292	10.87372207	7.2	4.379064802	4.712412134	38.53262821	1529	58916.38853
8243	2835	2.07	280100	45708	NJ	SEA ISLE CITY	CAPE MAY	1287.291729	8581.344488	49391.43117	43.44700944	11340	8.915263258	11.1451929	6.21	5.23930907	6.058994594	37.56875982	6622	248780.3276
8244	11665	2.32	122300	42341	NJ	SOMERS POINT	ATLANTIC	2355.552055	9237.484585	60925.52043	67.29922754	17441	12.46214607	12.41069489	6.96	5.116399527	5.781090734	42.73033123	5452	232965.7659
8245	94	2.61	95000	35250	NJ	SOUTH DENNIS	CAPE MAY	723.4943236	8352.225154	22411.98728	136.6737176	19358	13.34477471	10.4638961	7.83	4.672559976	5.16894671	41.48017749	41	1700.687277
8247	1204	1.9	436200	51875	NJ	STONE HARBOR	CAPE MAY	258.1786227	9372.992624	59612.49953	27.29288635	11857	9.531644385	12.14896232	5.7	5.570303592	6.583382108	39.5342924	3543	140069.998
8248	175	1.88	242100	78709	NJ	STRATHMERE	CAPE MAY	269.5571407	9416.349658	57262.30011	98	15107	12.64662942	11.46925518	5.64	7.258305102	8.901099495	45.9152892	464	21304.69419
8251	10073	2.43	78500	33726	NJ	VILLAS	CAPE MAY	1280.264406	7542.959144	23714.7474	135.3975285	15167	10.68137011	9.869617192	7.29	4.607033047	5.041722285	37.48974263	6219	233148.7094
8252	821	2.18	82900	36838	NJ	WHITESBORO	CAPE MAY	1413.679458	7560.524021	46636.71442	98	14268	10.34435436	9.628145154	6.54	4.685002529	5.293403441	36.49090549	503	18354.92546
8260	15326	2.2	128600	30487	NJ	WILDWOOD	CAPE MAY	2002.186389	7940.587253	54964.75728	39.08333824	8527	6.528397659	10.91054836	6.6	4.313619336	4.748938027	33.10150339	21097	698342.4169
8270	8348	2.92	122300	50816	NJ	WOODBINE	CAPE MAY	71.20474609	10309.4447	26634.37695	321.0903571	24733	17.13965823	14.10715366	8.76	5.866984721	6.544684364	52.41848098	3080	161448.9214
8302	44450	2.82	90200	35835	NJ	BRIDGETON	CUMBERLAND	306.9573927	8990.446004	37950.28847	451.3887306	18660	12.81549983	15.6084905	8.46	4.878047793	5.24397729	47.00601541	14587	685676.7467
8310	1682	2.26	89800	30833	NJ	BUENA	ATLANTIC	106.9372726	9286.936609	47352.06008	253.8147622	18313	12.58255221	13.83385624	6.78	4.307205833	4.774729794	42.27834407	772	32638.88162
8311	1851	2.87	87700	45809	NJ	CEDARVILLE	CUMBERLAND	64.30141669	10904.2513	33099.12613	471.2944597	22579	15.6004157	16.64932687	8.61	5.56031229	6.113422499	52.53347736	718	37719.03674
8312	7067	2.89	96100	53125	NJ	CLAYTON	GLOUCESTER	1017.196039	11351.7721	61918.5891	130.2315291	24326	16.98351296	14.52654451	8.67	6.015001071	6.744520328	52.93957887	2655	140554.5819
8313	147	2.72	115400	80320	NJ	DEERFIELD STREET	CUMBERLAND	85.39436804	12627.19043	16852.41796	810.1958933	29611	21.23010301	20.93842127	8.16	7.908427841	9.119958538	67.35691066	56	3771.986997
8314	1986	2.71	68400	39000	NJ	DELMONT	CUMBERLAND	167.9210862	8102.678649	26335.3427	453.0572895	21472	14.67148517	14.34717837	8.13	5.084511435	5.518416261	47.75159124	139	6637.471182
8316	283	2.55	82700	37188	NJ	DORCHESTER	CUMBERLAND	293.228089	11492.26826	59868.65785	237.8047664	22249	15.14886976	15.84483272	7.65	4.868277504	5.347057249	48.85903723	116	5667.648318
8317	1180	3.13	127100	60455	NJ	DOROTHY	ATLANTIC	145.0134543	11292.18002	22662.63426	478.7889932	34259	23.32560945	16.35072316	9.39	6.574238815	7.391885653	63.03245707	392	24708.72317
8318	12053	2.83	121500	54987	NJ	ELMER	SALEM	154.9843968	10733.88294	34732.7668	445.4522332	27744	19.17686463	16.44285091	8.49	6.112917752	6.902554985	57.12518828	4376	249979.8239
8319	1204	2.89	124500	55074	NJ	ESTELL MANOR	ATLANTIC	99.02725462	11007.57967	24577.34208	362.7176929	30376	20.77600694	14.87527796	8.67	6.150662517	6.914757038	57.38670445	425	24389.34939
8321	233	2.04	77500	29583	NJ	FORTESCUE	CUMBERLAND	1566.281258	7366.536206	23156.13525	361.841555	11862	8.579936988	12.39499672	6.12	4.205630578	4.663431615	35.9639959	325	11688.29867
8322	9357	2.97	112700	54028	NJ	FRANKLINVILLE	GLOUCESTER	329.2618338	11226.91999	42629.59444	323.8347603	28853	19.78853544	15.66369881	8.91	6.094332206	6.825786857	57.28235331	3274	187542.4247
8323	837	2.6	111400	52344	NJ	GREENWICH	CUMBERLAND	47.55848003	9898.840212	20514.03565	578.7593804	27477	18.97119311	16.77409532	7.8	5.85413589	6.660833299	56.06025762	356	19957.45171
8324	451	2.84	85000	43833	NJ	HEISLERVILLE	CUMBERLAND	55.23093265	9690.315119	23759.65602	377.5572991	24494	16.60081835	14.13741308	8.52	5.565887627	5.961615716	50.78573477	200	10157.14695
8326	1280	2.82	88300	30625	NJ	LANDISVILLE	ATLANTIC	1408.198133	8134.996516	48138.26288	263.5126197	17003	11.62662558	13.37643242	8.46	4.486878433	4.784763136	42.73469957	487	20811.79869
8327	2666	2.66	76400	37212	NJ	LEESBURG	CUMBERLAND	308.0410381	9259.878362	52644.33726	261.35531	20183	13.91066276	14.4420194	7.98	4.826925724	5.342904361	46.50251225	387	17996.47224
8328	1476	2.9	103900	58833	NJ	MALAGA	GLOUCESTER	788.4312142	10348.4461	51410.08319	227.6137554	27794	19.32498028	14.42041877	8.7	6.41307494	7.24320049	56.10167448	533	29902.1925
8329	162	2.45	119600	58036	NJ	MAURICETOWN	CUMBERLAND	91.15867743	11670.02399	57101.84679	456.6505546	25103	17.98186155	19.11026355	7.35	5.893765109	7.106212007	57.44210221	92	5284.673403
8330	21838	2.7	105800	49960	NJ	MAYS LANDING	ATLANTIC	181.5162361	10026.49589	49952.37369	115.4555953	22766	15.94738436	12.81388261	8.1	5.740627821	6.460217182	49.06211197	8170	400837.4548
8332	33887	2.68	86500	40471	NJ	MILLVILLE	CUMBERLAND	360.7986953	9367.949979	51969.30663	226.0531174	19882	13.79797839	13.92955447	8.04	5.118047328	5.636900383	46.52248057	13393	623075.5823
8340	872	2.75	134400	43352	NJ	MILMAY	ATLANTIC	70.16077519	9941.098301	25808.60866	470.0814376	26692	18.04083663	15.50514817	8.25	5.388511775	5.898700979	53.08319756	325	17252.03921
8341	2042	2.52	104200	32204	NJ	MINOTOLA	ATLANTIC	836.1779216	8778.684623	51780.73856	180.7852615	19087	13.00384912	13.02628205	7.56	4.545208517	4.91519012	43.05052981	863	37152.60723
8343	4596	2.87	125700	55546	NJ	MONROEVILLE	SALEM	131.6026007	11310.78438	29398.2898	487.6807834	30564	20.89495941	17.0325498	8.61	6.202364788	6.958722008	59.69859601	1661	99159.36797
8344	6239	2.81	100100	48879	NJ	NEWFIELD	GLOUCESTER	267.9479149	9893.342288	41822.95703	361.1512755	25457	17.5612455	15.31581144	8.43	5.667757108	6.366141204	53.34095526	2154	114896.4176
8345	834	2.47	74900	34063	NJ	NEWPORT	CUMBERLAND	36.39558863	9740.926614	38594.08446	381.7199912	18621	12.81168256	15.15534489	7.41	4.639358696	5.072445971	45.08883211	532	23987.25868
8346	680	3.51	88600	50357	NJ	NEWTONVILLE	ATLANTIC	251.7111733	12516.43401	59405.23336	321.1180167	29168	19.50421352	17.15296228	10.53	6.305779812	6.57297039	60.065926	227	13634.9652
8348	455	2.45	85300	58333	NJ	PORT ELIZABETH	CUMBERLAND	116.4961641	10879.74496	48354.02934	287.5185904	24947	17.68774801	15.4133751	7.35	6.198739212	7.173449697	53.82331202	197	10603.19247
8349	2497	2.87	70600	39602	NJ	PORT NORRIS	CUMBERLAND	57.1707599	11054.22505	50693.38735	345.1269546	22306	15.15368402	16.33257295	8.61	5.198160086	5.581419788	50.87583685	1048	53317.87702
8350	743	3.16	99100	60833	NJ	RICHLAND	ATLANTIC	304.1398634	11028.06587	31078.77329	562.8120954	25457	17.96086016	17.70310339	9.48	6.552005694	7.417851074	59.11382032	250	14778.45508
8352	825	3.09	93300	38056	NJ	ROSENHAYN	CUMBERLAND	878.9920891	9642.328014	41115.93105	371.8246595	19970	13.57740168	15.17858689	9.27	5.202706664	5.46267468	48.69136992	280	13633.58358
8353	534	2.75	97600	49191	NJ	SHILOH	CUMBERLAND	446.6869879	9698.632464	18016.50005	738.9692194	28501	19.42811114	18.50111599	8.25	5.712776913	6.396777894	58.28878194	204	11890.91151
8360	39674	2.73	91700	36163	NJ	VINELAND	CUMBERLAND	921.1965292	8612.497932	49798.26056	258.3180525	17025	11.84450205	13.69960965	8.19	4.870480416	5.268211219	43.87280333	15066	660987.655
8361	16400	2.64	118700	51839	NJ	VINELAND	CUMBERLAND	569.8283069	10556.80135	58701.46316	204.0139282	24380	17.03809006	14.89984493	7.92	5.832485893	6.618684797	52.30910569	5926	309983.7603
8401	40517	2.46	87500	26969	NJ	ATLANTIC CITY	ATLANTIC	4145.962182	6666.5638	50176.59507	70.00062528	7992	5.987867008	9.979585053	7.38	4.181030074	4.457965639	31.98644777	20219	646733.9875
8402	8193	2.06	189300	45876	NJ	MARGATE CITY	ATLANTIC	5825.391826	9305.367637	63642.2745	80.14730196	13840	10.45940246	12.96455576	6.18	5.250078558	6.073534413	40.9275712	7006	286738.5638
8403	1156	1.97	283700	51176	NJ	LONGPORT	ATLANTIC	488.6664057	10014.07781	67801.25637	74.67653636	14169	10.89327873	13.65940964	5.91	5.568385109	6.52911608	42.56018957	1646	70054.07202
8406	12910	2.35	129700	42478	NJ	VENTNOR CITY	ATLANTIC	6023.174526	8855.913647	60467.25534	92.8704216	13260	9.888051094	12.61853152	7.05	5.135904357	5.794505111	40.48699208	8009	324260.3196
8501	4908	2.86	192200	72295	NJ	ALLENTOWN	MONMOUTH	167.7372275	13032.11813	60638.63326	238.8059426	33056	23.12262841	17.04196444	8.58	7.258173284	8.405694194	64.40846033	1769	113938.5663
8502	19217	3.23	320800	114854	NJ	BELLE MEAD	SOMERSET	694.0793267	16585.10002	85100.29928	80.17677422	35499	26.26572408	18.93831836	9.69	10.111476	12.1071993	77.11271774	6150	474243.2141
8505	14789	2.47	135800	58844	NJ	BORDENTOWN	BURLINGTON	573.7310328	10451.18037	64910.5866	135.2036547	24525	17.43866812	14.37765723	7.41	6.245793162	7.219751648	52.69187016	6259	329798.4153
8510	2128	3.13	312600	88575	NJ	MILLSTONE TOWNSHIP	MONMOUTH	260.9887549	15724.87054	66890.19842	215.0721094	36416	25.82286183	18.80089835	9.39	8.341103999	9.820382726	72.1752469	703	50739.19857
8511	1133	2.51	140700	39050	NJ	COOKSTOWN	BURLINGTON	478.9182956	8095.2701	33730.89327	240.6515399	21316	14.6250582	12.1019704	7.53	5.023381223	5.51339858	44.79380841	484	21680.20327
8512	10238	2.74	257100	66436	NJ	CRANBURY	MIDDLESEX	424.8638562	9823.425777	59058.55227	75.80134538	24147	17.45989731	12.72716137	8.22	6.80752942	7.887715499	53.1023036	3819	202797.6975
8514	3096	2.79	217600	71711	NJ	CREAM RIDGE	MONMOUTH	108.6152524	12337.35502	38131.36531	400.9863053	32494	22.78490145	17.10456826	8.37	7.177846216	8.348921009	63.78623693	1154	73609.31742
8515	290	2.71	172000	75304	NJ	CHESTERFIELD	BURLINGTON	434.2630556	11045.50138	61111.36213	312.8654601	28784	20.64903822	16.7674739	8.13	7.408172221	8.659882732	61.61456707	109	6715.987811
8518	4925	2.49	117700	50709	NJ	FLORENCE	BURLINGTON	2182.587516	9297.442393	62706.61488	131.7991869	20815	14.84663442	13.41021766	7.47	5.695712851	6.511542197	47.93410713	2073	99367.40408
8520	24723	2.62	146200	67655	NJ	HIGHTSTOWN	MERCER	1271.162911	10438.39371	66638.7542	66.45416552	23264	16.99532351	13.54989736	7.86	6.84635622	7.987504895	53.23908198	9746	518868.093
8525	4928	2.6	245500	90445	NJ	HOPEWELL	MERCER	216.5544162	12085.89379	44615.10423	408.7618533	32234	23.43740296	17.52454256	7.8	8.310862679	9.96041974	67.03322793	1933	129575.2296
8527	42463	2.99	156100	65198	NJ	JACKSON	OCEAN	540.2596565	12100.75936	61041.12161	172.1567842	29187	20.4409896	15.61588666	8.97	6.821097489	7.794069225	59.64204297	14531	866658.5264
8528	143	2.1	187500	50313	NJ	KINGSTON	SOMERSET	245.7462696	7748.980483	51099.21369	214.9702632	18545	13.5498026	12.62255807	6.3	5.513063277	6.454426415	44.43985036	70	3110.789525
8530	7376	2.24	183000	62137	NJ	LAMBERTVILLE	HUNTERDON	281.1660738	8642.50157	39838.70754	407.7556239	23718	17.15504743	15.13927253	6.72	6.349662244	7.489174396	52.8531566	3033	160303.624
8533	6755	2.97	151900	61966	NJ	NEW EGYPT	OCEAN	240.2814512	10759.93088	35501.17094	370.3984531	31203	21.56266693	15.58690518	8.91	6.596042113	7.511754968	60.16736918	2372	142716.9997
8534	11556	2.77	256500	92628	NJ	PENNINGTON	MERCER	487.1555306	13019.33279	62482.79001	256.107856	29988	22.1129124	17.42937462	8.31	8.493692191	10.15558085	66.50156006	4260	283296.6458
8535	2073	3.53	367400	118412	NJ	MILLSTONE TOWNSHIP	MONMOUTH	387.4499847	21274.92154	89246.03171	97.95759261	36251	26.83898717	22.10381274	10.59	10.38602283	12.42188106	82.34070381	577	47510.5861
8536	17748	2.3	250100	70646	NJ	PLAINSBORO	MIDDLESEX	3149.478308	7252.399744	34350.22097	19.4154569	20538	15.52416701	8.749475451	6.9	6.923717486	8.229752254	46.3271122	7980	369690.3554
8540	43397	2.43	319100	90977	NJ	PRINCETON	MERCER	812.3239788	11204.18876	66259.70537	137.4424572	22088	17.26871922	15.06723921	7.29	8.277056449	9.996598326	57.8996132	15357	889164.3599
8542	3578	2.36	226200	56149	NJ	PRINCETON	MERCER	8962.319683	7697.897158	55028.75714	223.4569374	15125	11.62625907	13.07958263	7.08	5.965806938	6.970933706	44.72258234	1533	68559.71873
8550	17632	3.22	351000	129375	NJ	PRINCETON JUNCTION	MERCER	947.194803	16157.75728	84221.22735	83.45401013	33332	25.54207512	18.73012679	9.66	11.0173122	13.36030745	78.30982157	5599	438456.691
8551	5082	2.96	266600	90149	NJ	RINGOES	HUNTERDON	194.5667186	13272.44465	41198.94247	441.6167865	34427	24.71100582	18.50221999	8.88	8.377668423	9.947261974	70.41815621	1775	124992.2273
8553	662	2.33	271400	79469	NJ	ROCKY HILL	SOMERSET	982.0428568	11034.20308	59612.10355	289.8786841	25351	18.84886485	16.59569212	6.99	7.482159515	8.992314054	58.90903054	295	17378.16401
8554	3656	2.62	92000	54848	NJ	ROEBLING	BURLINGTON	3333.360686	9587.518428	65179.35451	212.9447678	22371	15.91937196	14.96163394	7.86	6.032523487	6.880141674	51.65367106	1503	77635.4676
8555	945	2.76	134100	61979	NJ	ROOSEVELT	MONMOUTH	479.4053547	13356.7098	87813.09036	75.81247169	28222	19.77930353	16.83901907	8.28	6.528965859	7.503015899	58.93030436	357	21038.11865
8558	5202	2.97	382800	126027	NJ	SKILLMAN	SOMERSET	339.3552693	16039.67287	72001.57142	259.4360769	34573	26.24831448	20.02608643	8.91	10.695466	13.05497462	78.93484153	1812	143029.9329
8559	5184	2.66	252900	83819	NJ	STOCKTON	HUNTERDON	124.7647965	11122.68961	25336.0037	507.0541212	35497	25.15331786	16.90689953	7.98	7.91470248	9.391115694	67.34603556	2034	136981.8363
8560	3468	2.67	227900	89821	NJ	TITUSVILLE	MERCER	264.601473	11600.88801	42209.05489	510.7346359	33740	24.32751958	18.5184449	8.01	8.285158484	9.908491367	69.04961433	1342	92664.58243
8561	314	2.73	137100	48611	NJ	WINDSOR	MERCER	180.6506992	10120.18676	48590.48332	404.2942324	22747	15.94682205	16.55837401	8.19	5.564796655	6.330486721	52.59047944	120	6310.857532
8562	4776	2.67	171000	54227	NJ	WRIGHTSTOWN	BURLINGTON	233.5724386	9336.87104	35790.3948	292.5552768	25557	17.85080769	13.70025362	8.01	5.996289035	6.826915439	52.38426578	1886	98796.72526
8608	1095	1.95	73800	17083	NJ	TRENTON	MERCER	3287.084011	5394.197725	40702.90879	87.10836409	7063	5.087437754	8.695714135	5.85	3.4472197	3.587829853	26.66820144	539	14374.16058
8609	15166	2.97	73600	30995	NJ	TRENTON	MERCER	11764.00321	7811.984926	62011.30552	185.9614974	11967	8.446496523	13.10583694	8.91	4.642841971	4.835994539	39.94116997	5881	234894.0206
8610	29298	2.46	111900	49710	NJ	TRENTON	MERCER	3330.921566	9735.065987	66702.61983	139.898317	20220	14.42406703	14.08983096	7.38	5.653118002	6.428197205	47.97521319	12364	593165.5359
8611	23868	2.7	61000	30960	NJ	TRENTON	MERCER	13148.61661	7734.76841	59574.03439	195.6532016	12472	8.845356662	13.11667282	8.1	4.519075874	4.815313729	39.39641908	9614	378757.1731
8618	37144	2.65	94500	36289	NJ	TRENTON	MERCER	6695.843508	8450.366826	64129.57249	181.2781074	13610	9.778203979	13.70138354	7.95	4.839241444	5.273405245	41.5422342	15569	646771.0443
8619	22503	2.4	142500	57696	NJ	TRENTON	MERCER	2263.366187	9977.238453	63600.92562	121.4271271	22202	15.9944817	13.78592418	7.2	6.129311386	7.114166214	50.22388348	9496	476925.9975
8620	15928	2.74	145200	65267	NJ	TRENTON	MERCER	978.1185281	12112.74089	77527.65196	103.6199338	27249	19.32561867	15.8615715	8.22	6.725443356	7.785504258	57.91813779	4702	272331.0839
8628	9679	2.3	174600	66627	NJ	TRENTON	MERCER	1175.262206	10649.43712	69424.81124	128.3603692	23083	16.926333	14.81456043	6.9	6.666083138	7.881921704	53.18889827	3680	195735.1456
8629	11102	2.75	77700	44418	NJ	TRENTON	MERCER	14136.76833	9110.632692	66879.84725	218.7935121	17595	12.54680965	14.80582416	8.25	5.378214561	5.979537916	46.96038629	4249	199534.6814
8638	26120	2.66	106500	41721	NJ	TRENTON	MERCER	4544.881136	9496.123755	67802.99513	187.7171148	16280	11.63625515	14.68522538	7.98	5.194603254	5.744564392	45.24064818	8933	404134.7102
8640	7451	3.05	95300	41456	NJ	FORT DIX	BURLINGTON	329.0987905	8634.586174	59560.61853	24.99714898	18342	12.80398684	11.30729622	9.15	5.299138124	5.73928124	44.29970242	1104	48906.87147
8641	6849	3.5	90000	36272	NJ	TRENTON	BURLINGTON	1269.601053	7865.558724	32870.95086	88.15326702	19598	13.22377536	10.24085421	10.5	5.15982876	5.318658992	44.44311732	1775	78886.53324
8648	27737	2.47	170900	66345	NJ	LAWRENCE TOWNSHIP	MERCER	1683.545009	10447.5881	68777.32674	91.02492504	22135	16.28179811	14.08769789	7.41	6.715915391	7.867379754	52.36279114	10659	558134.9908
8690	18624	2.81	163200	72920	NJ	TRENTON	MERCER	2438.346135	12762.56578	82895.83704	51.78843459	28973	20.67112123	16.00629939	8.43	7.251773874	8.45303661	60.8122311	6569	399475.5461
8691	11010	2.57	217800	74924	NJ	TRENTON	MERCER	421.4974414	11994.746	69742.1507	72.86279557	27073	19.64200042	14.91373766	7.71	7.301606299	8.615054203	58.18239857	4392	255537.0945
8701	60392	2.92	126500	35647	NJ	LAKEWOOD	OCEAN	2450.290451	8526.651135	49551.126	114.8705579	16592	11.5095758	11.85039438	8.76	4.901738122	5.232898211	42.25460651	21227	896938.5325
8720	933	3.03	296900	117071	NJ	ALLENWOOD	MONMOUTH	588.382937	15299.05257	80062.07509	139.11296	34038	25.51741625	18.57287894	9.09	10.17138841	12.28713214	75.63881574	317	23977.50459
8721	17148	2.74	130600	52778	NJ	BAYVILLE	OCEAN	909.7813914	11112.42596	61928.66248	112.2401697	23836	16.70993338	14.2746829	8.22	5.935569914	6.706182004	51.8463682	7000	362924.5774
8722	10375	2.98	114400	59022	NJ	BEACHWOOD	OCEAN	3667.282888	11742.65089	64652.48096	165.8396433	26858	18.75941932	15.46730258	8.94	6.421616424	7.259038619	56.84737694	3623	205958.0467
8723	31872	2.55	135200	50069	NJ	BRICK	OCEAN	2461.392086	10430.44727	63519.53631	64.26020422	21412	15.16131442	13.34550087	7.65	5.69042813	6.461344082	48.3085875	13667	660233.4654
8724	42939	2.58	136700	53827	NJ	BRICK	OCEAN	3292.760023	10477.83557	63873.25792	53.98944296	23292	16.46022805	13.26733982	7.74	5.945628069	6.788662653	50.2018586	17227	864827.418
8730	4893	2.52	285000	68368	NJ	BRIELLE	MONMOUTH	2754.422388	11653.51956	78042.65516	67.01355665	23796	17.37755707	15.20859327	7.56	6.85632054	8.044020908	55.04649178	2123	116863.7021
8731	17983	2.62	128000	52507	NJ	FORKED RIVER	OCEAN	424.6929213	11292.89334	66629.07599	44.32476108	23536	16.55125195	13.78245338	7.86	5.868159047	6.675459552	50.73732393	7808	396157.0252
8732	1751	2.48	167400	61125	NJ	ISLAND HEIGHTS	OCEAN	2909.241952	11169.76746	74161.81045	102.4445732	22764	16.45868402	15.07690656	7.44	6.377717838	7.415087641	52.76839605	807	42584.09561
8733	15807	1.98	103700	36147	NJ	LAKEHURST	OCEAN	427.3075907	7850.648641	43793.38291	64.93154931	17636	12.41406081	10.57199396	5.94	4.604964703	5.22840811	38.75942758	8560	331780.7001
8734	7361	2.95	145900	66928	NJ	LANOKA HARBOR	OCEAN	1181.247231	12977.24084	74972.53585	28.63295601	28479	20.06771431	15.16241233	8.85	6.942720138	7.945352243	58.96819902	2772	163459.8477
8735	4450	1.97	253700	43636	NJ	LAVALLETTE	OCEAN	2494.816948	9350.84054	70968.64258	13.13013722	12501	9.576334572	12.46343569	5.91	5.063595112	5.873440156	38.88680553	7329	285001.3977
8736	12946	2.51	277300	73353	NJ	MANASQUAN	MONMOUTH	2773.721252	11752.15682	78680.03228	73.44804854	22299	16.65213501	15.31925927	7.53	7.18660201	8.477012918	55.1650092	6181	340974.9219
8738	1353	2.03	431600	70667	NJ	MANTOLOKING	OCEAN	1226.41441	11284.19609	82559.87919	8.134628019	15456	12.48113671	14.56063351	6.09	6.814263787	8.215475551	48.16150955	2171	104558.6372
8740	2072	2.49	101500	41067	NJ	OCEAN GATE	OCEAN	4843.735755	10001.69843	71385.8419	39.661129	17412	12.34496166	13.18396842	7.47	5.09906633	5.680175448	43.77817186	1151	50388.67581
8741	2436	2.59	150800	60227	NJ	PINE BEACH	OCEAN	2554.522165	11458.28111	72747.69896	125.9195534	24791	17.63203759	15.36058321	7.77	6.370191021	7.344637186	54.47744901	1058	57637.14105
8742	26266	2.44	173200	55998	NJ	POINT PLEASANT BEACH	OCEAN	4638.782169	10652.58086	73107.76032	56.18154264	18595	13.69609693	14.01997361	7.32	6.034759396	6.969286855	48.04011679	13118	630190.252
8750	3807	2.34	394200	79954	NJ	SEA GIRT	MONMOUTH	2120.221635	12538.56125	86151.76553	88.68131025	23194	17.51584353	16.70840987	7.02	7.548991898	9.039480798	57.83272609	2021	116879.9394
8751	4915	2.06	144400	30611	NJ	SEASIDE HEIGHTS	OCEAN	3719.100818	7941.444993	60319.75064	16.71755512	10983	8.078381954	10.8656774	6.18	4.275103775	4.752920626	34.15208376	5568	190158.8024
8752	2927	1.99	196900	43478	NJ	SEASIDE PARK	OCEAN	597.0621767	8534.040733	66179.75536	21.36222705	13315	10.05983842	11.73569606	5.97	5.067763425	5.86184247	38.69514037	4102	158727.4658
8753	63277	2.72	143700	56526	NJ	TOMS RIVER	OCEAN	2719.142065	11290.64553	68523.07208	126.1229712	21982	15.72708527	15.03014604	8.16	6.168683673	7.029520107	52.11543509	25273	1317113.391
8755	22993	2.52	163800	53272	NJ	TOMS RIVER	OCEAN	1431.623672	11399.24939	73043.59984	53.74068248	22869	16.19275094	14.43410547	7.56	5.888605159	6.73751432	50.81297589	9082	461483.447
8757	33448	1.93	95400	30177	NJ	TOMS RIVER	OCEAN	1826.878169	9384.08967	66205.89949	43.00091238	16020	11.19846399	12.59613579	5.79	4.193669751	4.707571921	38.48584146	18089	696170.3861
